Date,Product,Region,Sales_Channel,Quantity,Unit_Price,Total_Sales,Customer_ID
2023-04-24,Laptop,West,Retail,2,822.0130673782087,1644.0261347564174,CUST7837
2023-04-24,Tablet,West,Wholesale,3,386.374231630827,1159.122694892481,CUST9891
2023-04-24,Printer,East,Online,2,193.39297354261933,386.78594708523866,CUST9855
2023-04-24,Printer,East,Wholesale,2,206.96645468964752,413.93290937929504,CUST7359
2023-04-24,Smartwatch,West,Wholesale,1,273.96813600946473,273.96813600946473,CUST5533
2023-04-24,Smartwatch,South,Retail,3,226.89328060535252,680.6798418160575,CUST7719
2023-04-24,Laptop,North,Online,1,720.8142451885252,720.8142451885252,CUST3733
2023-04-24,Keyboard,East,Retail,2,48.995612632289856,97.99122526457971,CUST9814
2023-04-24,Camera,West,Retail,4,486.79545102569153,1947.1818041027661,CUST2524
2023-04-24,Smartwatch,West,Retail,1,250.35105466927993,250.35105466927993,CUST4021
2023-04-24,Headphones,East,Online,3,96.84377432487554,290.5313229746266,CUST1675
2023-04-25,Monitor,South,Retail,3,271.9850306267725,815.9550918803176,CUST5993
2023-04-25,Printer,West,Wholesale,4,184.68465029891374,738.738601195655,CUST5980
2023-04-25,Mouse,North,Wholesale,3,26.74086976027274,80.22260928081822,CUST8647
2023-04-25,Mouse,West,Online,1,27.009405876525555,27.009405876525555,CUST3823
2023-04-25,Smartphone,North,Retail,4,589.0731631999362,2356.2926527997447,CUST9838
2023-04-25,Smartwatch,West,Wholesale,4,252.9773234372387,1011.9092937489548,CUST1458
2023-04-25,Headphones,North,Wholesale,1,91.76048058380454,91.76048058380454,CUST5169
2023-04-25,Mouse,East,Retail,3,27.21690239228441,81.65070717685323,CUST8473
2023-04-25,Printer,East,Online,4,185.3027015545063,741.2108062180253,CUST7308
2023-04-25,Smartwatch,East,Online,3,270.2728869132158,810.8186607396474,CUST1443
2023-04-25,Camera,North,Retail,1,457.3557222388438,457.3557222388438,CUST2044
2023-04-25,Printer,West,Retail,4,213.50838985576513,854.0335594230605,CUST5555
2023-04-25,Mouse,East,Online,1,25.477452721989696,25.477452721989696,CUST4107
2023-04-25,Mouse,North,Retail,4,24.521541079641697,98.08616431856679,CUST3724
2023-04-25,Printer,West,Wholesale,1,201.04540848960397,201.04540848960397,CUST7744
2023-04-25,Keyboard,East,Online,2,54.558246666166376,109.11649333233275,CUST6700
2023-04-25,Keyboard,West,Online,1,46.510038194745746,46.510038194745746,CUST2776
2023-04-25,Smartwatch,West,Online,2,255.73767955872694,511.4753591174539,CUST9106
2023-04-25,Monitor,North,Retail,2,296.0558691974231,592.1117383948462,CUST5770
2023-04-25,Camera,South,Wholesale,4,474.21205870304266,1896.8482348121706,CUST7943
2023-04-25,Mouse,North,Online,3,25.722864756600295,77.16859426980088,CUST7759
2023-04-25,Monitor,North,Online,1,296.44300808367166,296.44300808367166,CUST4012
2023-04-25,Laptop,South,Retail,4,742.1258869898246,2968.5035479592984,CUST1497
2023-04-25,Keyboard,South,Online,3,45.513996729391124,136.54199018817337,CUST2540
2023-04-25,Keyboard,East,Wholesale,1,52.46220421474976,52.46220421474976,CUST8229
2023-04-25,Mouse,North,Wholesale,1,23.138892073552434,23.138892073552434,CUST2360
2023-04-25,Smartphone,East,Retail,1,650.9000348676104,650.9000348676104,CUST9944
2023-04-25,Monitor,West,Retail,1,306.50832702146977,306.50832702146977,CUST7714
2023-04-25,Tablet,South,Retail,4,409.0417809342602,1636.1671237370408,CUST3633
2023-04-25,Camera,North,Wholesale,2,426.1266675614705,852.253335122941,CUST8435
2023-04-25,Printer,West,Online,4,191.79294464085817,767.1717785634327,CUST2725
2023-04-25,Laptop,East,Retail,1,804.0566143892979,804.0566143892979,CUST1512
2023-04-25,Printer,North,Online,4,216.442831545988,865.771326183952,CUST9173
2023-04-25,Laptop,North,Wholesale,3,722.0671255413268,2166.2013766239807,CUST8539
2023-04-25,Monitor,South,Retail,2,315.800152817579,631.600305635158,CUST5158
2023-04-25,Camera,North,Online,4,411.35126746653054,1645.4050698661222,CUST6749
2023-04-25,Camera,South,Wholesale,3,410.3493837822408,1231.0481513467225,CUST2838
2023-04-25,Camera,North,Wholesale,3,493.7884017915337,1481.3652053746011,CUST8047
2023-04-25,Headphones,South,Wholesale,1,103.96934732823253,103.96934732823253,CUST6645
2023-04-25,Smartwatch,North,Retail,4,268.8607876967703,1075.443150787081,CUST5590
2023-04-25,Tablet,East,Retail,2,380.4564156680614,760.9128313361228,CUST2787
2023-04-25,Monitor,South,Wholesale,4,274.6688523691538,1098.6754094766152,CUST3897
2023-04-25,Camera,West,Wholesale,4,485.82035012749964,1943.2814005099985,CUST1466
2023-04-25,Printer,West,Wholesale,1,205.89792889470098,205.89792889470098,CUST7308
2023-04-25,Tablet,South,Online,1,383.7122263093293,383.7122263093293,CUST1955
2023-04-25,Smartwatch,South,Online,4,264.5546932092015,1058.218772836806,CUST1207
2023-04-25,Smartwatch,West,Retail,1,274.4801449288501,274.4801449288501,CUST5969
2023-04-25,Camera,South,Retail,4,434.2595209939592,1737.0380839758368,CUST1279
2023-04-25,Smartphone,East,Online,2,641.8576697349648,1283.7153394699296,CUST1290
2023-04-25,Laptop,South,Wholesale,4,774.1512885859925,3096.60515434397,CUST2622
2023-04-25,Keyboard,West,Wholesale,4,50.11744012567865,200.4697605027146,CUST6257
2023-04-25,Tablet,West,Wholesale,4,395.9751629587976,1583.9006518351905,CUST4692
2023-04-25,Mouse,North,Retail,3,23.524259430821164,70.5727782924635,CUST1725
2023-04-25,Headphones,East,Retail,2,107.50714371456958,215.01428742913916,CUST5348
2023-04-25,Keyboard,East,Online,2,49.25314868051147,98.50629736102294,CUST5602
2023-04-25,Headphones,East,Online,3,105.76120891925818,317.2836267577745,CUST3173
2023-04-25,Keyboard,East,Wholesale,4,54.344739302466316,217.37895720986526,CUST5991
2023-04-25,Laptop,North,Wholesale,3,763.4350180957508,2290.3050542872525,CUST5121
2023-04-25,Laptop,South,Wholesale,4,747.4130234178375,2989.65209367135,CUST8179
2023-04-25,Keyboard,South,Online,3,53.31502719242697,159.94508157728092,CUST4938
2023-04-25,Keyboard,East,Wholesale,2,46.35735307583268,92.71470615166535,CUST5379
2023-04-25,Keyboard,South,Wholesale,4,52.48173792978089,209.92695171912356,CUST8571
2023-04-25,Printer,South,Retail,4,218.438968580623,873.755874322492,CUST2274
2023-04-25,Tablet,East,Wholesale,4,422.94104869923,1691.76419479692,CUST8775
2023-04-25,Laptop,East,Wholesale,2,857.1235800014744,1714.2471600029487,CUST3485
2023-04-25,Mouse,North,Wholesale,3,25.414112277528776,76.24233683258633,CUST7255
2023-04-26,Printer,North,Wholesale,2,192.28745926469531,384.57491852939063,CUST3232
2023-04-26,Keyboard,South,Wholesale,1,45.21425148834861,45.21425148834861,CUST1952
2023-04-26,Smartwatch,East,Retail,3,273.93489423955145,821.8046827186544,CUST7830
2023-04-26,Monitor,West,Retail,2,317.4262861527753,634.8525723055506,CUST1103
2023-04-26,Smartphone,West,Wholesale,4,623.9918622783738,2495.967449113495,CUST9061
2023-04-26,Laptop,South,Retail,2,749.8972824965465,1499.794564993093,CUST6304
2023-04-26,Smartwatch,West,Retail,1,259.37181998883966,259.37181998883966,CUST3092
2023-04-26,Tablet,South,Wholesale,2,398.65764413584134,797.3152882716827,CUST7436
2023-04-26,Tablet,West,Retail,2,438.97381663531496,877.9476332706299,CUST9153
2023-04-26,Monitor,East,Online,2,280.3243220119963,560.6486440239926,CUST5850
2023-04-26,Keyboard,North,Online,4,49.71025038194971,198.84100152779885,CUST3843
2023-04-26,Headphones,North,Wholesale,4,91.6448308657747,366.5793234630988,CUST1649
2023-04-26,Keyboard,North,Retail,4,49.26032849444824,197.04131397779295,CUST9819
2023-04-26,Monitor,North,Wholesale,3,299.6927728303431,899.0783184910292,CUST7651
2023-04-26,Mouse,North,Online,3,25.968021709609395,77.9040651288282,CUST6423
2023-04-26,Smartwatch,East,Retail,4,230.36212368002595,921.4484947201038,CUST8723
2023-04-26,Mouse,West,Retail,3,24.703702690016815,74.11110807005045,CUST1500
2023-04-26,Printer,West,Wholesale,3,213.9266157391798,641.7798472175393,CUST2984
2023-04-26,Headphones,West,Retail,1,109.36473371939282,109.36473371939282,CUST8518
2023-04-26,Keyboard,West,Online,3,49.076968525492696,147.23090557647808,CUST5415
2023-04-26,Laptop,South,Wholesale,4,777.7494451827724,3110.9977807310897,CUST6605
2023-04-26,Keyboard,South,Wholesale,4,45.11121293187663,180.44485172750652,CUST5705
2023-04-26,Smartphone,East,Wholesale,1,571.7652676736261,571.7652676736261,CUST3411
2023-04-26,Monitor,East,Wholesale,1,292.92620384280104,292.92620384280104,CUST7879
2023-04-26,Laptop,East,Online,1,859.8119109538418,859.8119109538418,CUST7782
2023-04-26,Monitor,North,Retail,4,310.9120535115862,1243.6482140463447,CUST6786
2023-04-26,Smartwatch,West,Online,1,261.0118757841843,261.0118757841843,CUST8785
2023-04-26,Monitor,West,Wholesale,4,270.38408531143784,1081.5363412457514,CUST5831
2023-04-26,Printer,West,Retail,4,216.30262522952458,865.2105009180983,CUST2012
2023-04-26,Monitor,West,Wholesale,3,327.4723400905002,982.4170202715006,CUST8534
2023-04-26,Smartwatch,North,Retail,1,226.05698705244032,226.05698705244032,CUST4241
2023-04-26,Smartwatch,South,Online,4,251.60658453508904,1006.4263381403562,CUST7345
2023-04-26,Monitor,East,Online,3,280.8607147876328,842.5821443628984,CUST1440
2023-04-26,Headphones,West,Online,2,91.38201755570789,182.76403511141578,CUST7473
2023-04-26,Headphones,East,Wholesale,4,93.71604786412911,374.86419145651644,CUST5460
2023-04-26,Mouse,West,Online,3,24.975290914302597,74.92587274290779,CUST2759
2023-04-26,Smartwatch,North,Online,3,266.24733539355947,798.7420061806783,CUST7591
2023-04-26,Tablet,East,Online,3,368.87219103871206,1106.6165731161361,CUST7238
2023-04-26,Smartwatch,East,Retail,4,266.0144630218489,1064.0578520873955,CUST1904
2023-04-26,Tablet,West,Online,2,422.1890655071009,844.3781310142018,CUST4178
2023-04-26,Smartphone,West,Wholesale,2,601.8842211966793,1203.7684423933586,CUST6501
2023-04-26,Printer,South,Online,4,194.65345769647863,778.6138307859145,CUST1750
2023-04-26,Headphones,West,Retail,4,94.53327283864405,378.1330913545762,CUST3695
2023-04-26,Laptop,North,Retail,1,792.4128055842813,792.4128055842813,CUST2604
2023-04-26,Monitor,West,Wholesale,2,276.13214073271854,552.2642814654371,CUST8163
2023-04-26,Keyboard,South,Wholesale,1,54.44275583537205,54.44275583537205,CUST2740
2023-04-26,Printer,East,Retail,4,184.31396254335638,737.2558501734255,CUST5416
2023-04-26,Camera,East,Retail,1,418.2819103354507,418.2819103354507,CUST1742
2023-04-26,Keyboard,West,Retail,1,52.233643474773864,52.233643474773864,CUST3562
2023-04-26,Monitor,South,Retail,4,315.8792391175578,1263.5169564702312,CUST7230
2023-04-26,Smartphone,North,Wholesale,1,566.9178569968003,566.9178569968003,CUST1442
2023-04-26,Keyboard,West,Retail,1,50.200971905153644,50.200971905153644,CUST4301
2023-04-26,Printer,South,Wholesale,2,219.064974501345,438.12994900269,CUST3476
2023-04-26,Laptop,North,Wholesale,2,828.1591206592982,1656.3182413185964,CUST7540
2023-04-26,Smartwatch,South,Online,3,244.90888923235346,734.7266676970604,CUST9054
2023-04-26,Laptop,East,Wholesale,3,738.2201926126415,2214.6605778379244,CUST6918
2023-04-26,Printer,West,Retail,4,215.5401876956562,862.1607507826247,CUST3159
2023-04-26,Smartphone,East,Wholesale,2,580.6477512491388,1161.2955024982775,CUST4791
2023-04-26,Monitor,North,Online,1,285.1797302654541,285.1797302654541,CUST8245
2023-04-26,Laptop,West,Online,1,745.5150952513319,745.5150952513319,CUST2415
2023-04-26,Mouse,North,Wholesale,3,23.606386433882253,70.81915930164676,CUST2124
2023-04-26,Camera,West,Wholesale,1,420.0706314470264,420.0706314470264,CUST5929
2023-04-26,Laptop,East,Retail,2,790.698773227458,1581.397546454916,CUST4036
2023-04-26,Monitor,West,Retail,1,281.95284134992585,281.95284134992585,CUST9528
2023-04-26,Headphones,West,Wholesale,1,92.0942044020774,92.0942044020774,CUST3917
2023-04-26,Laptop,West,Online,4,798.772344029554,3195.089376118216,CUST8413
2023-04-26,Mouse,East,Online,1,23.62944734638694,23.62944734638694,CUST7388
2023-04-26,Monitor,East,Retail,2,315.00776441509106,630.0155288301821,CUST1069
2023-04-26,Mouse,South,Retail,3,24.835438716646635,74.5063161499399,CUST6934
2023-04-26,Laptop,East,Online,2,737.0447385933835,1474.089477186767,CUST4167
2023-04-26,Monitor,West,Wholesale,4,296.71829247873524,1186.873169914941,CUST9916
2023-04-26,Keyboard,South,Retail,2,52.170800427414996,104.34160085482999,CUST4912
2023-04-26,Mouse,East,Retail,4,23.021264328623072,92.08505731449229,CUST5121
2023-04-27,Keyboard,West,Wholesale,3,47.69986827533441,143.09960482600323,CUST9388
2023-04-27,Mouse,South,Wholesale,3,26.581415115418654,79.74424534625597,CUST6427
2023-04-27,Monitor,East,Online,4,298.56968159153035,1194.2787263661214,CUST2899
2023-04-27,Mouse,West,Wholesale,4,25.58438930876458,102.33755723505833,CUST9705
2023-04-27,Mouse,West,Online,2,24.487209636285858,48.974419272571716,CUST9145
2023-04-27,Camera,North,Wholesale,4,484.69659478776214,1938.7863791510485,CUST6851
2023-04-27,Camera,East,Online,2,446.3634170466664,892.7268340933329,CUST3806
2023-04-27,Printer,North,Retail,4,208.08768979856168,832.3507591942467,CUST5732
2023-04-27,Camera,South,Online,4,456.79783645832754,1827.1913458333102,CUST4123
2023-04-27,Smartphone,South,Online,3,544.1306519896369,1632.3919559689107,CUST2781
2023-04-27,Mouse,West,Online,4,26.362783407293644,105.45113362917458,CUST2863
2023-04-27,Keyboard,South,Retail,1,54.685838436107524,54.685838436107524,CUST8573
2023-04-27,Tablet,North,Retail,3,392.0478108029131,1176.1434324087393,CUST6427
2023-04-27,Tablet,South,Retail,1,382.4787153026259,382.4787153026259,CUST7908
2023-04-27,Smartphone,East,Retail,2,589.8774524796689,1179.7549049593379,CUST2186
2023-04-27,Keyboard,East,Retail,1,51.933731517092085,51.933731517092085,CUST2904
2023-04-27,Tablet,North,Retail,4,367.60703026988296,1470.4281210795318,CUST2954
2023-04-27,Smartwatch,West,Retail,3,225.58615588483462,676.7584676545039,CUST8930
2023-04-27,Mouse,North,Online,1,23.69173576043525,23.69173576043525,CUST2259
2023-04-27,Tablet,West,Wholesale,4,398.7847918296502,1595.1391673186008,CUST5501
2023-04-27,Tablet,West,Wholesale,1,408.5458071908557,408.5458071908557,CUST3897
2023-04-27,Camera,East,Retail,2,427.70259922442045,855.4051984488409,CUST7599
2023-04-27,Mouse,East,Wholesale,1,24.603693633431504,24.603693633431504,CUST2383
2023-04-27,Smartphone,East,Retail,3,648.5725292693753,1945.717587808126,CUST3822
2023-04-27,Headphones,North,Wholesale,4,90.12644179085301,360.50576716341203,CUST1905
2023-04-27,Monitor,West,Online,4,298.3172126639827,1193.2688506559307,CUST3886
2023-04-27,Monitor,North,Wholesale,1,290.0901211733764,290.0901211733764,CUST4609
2023-04-27,Headphones,East,Retail,1,106.35576539560701,106.35576539560701,CUST6727
2023-04-27,Headphones,East,Online,3,103.45222345687863,310.35667037063587,CUST3645
2023-04-27,Keyboard,East,Retail,3,52.97752450095901,158.932573502877,CUST6000
2023-04-27,Smartphone,West,Wholesale,2,602.0280858492515,1204.056171698503,CUST6494
2023-04-27,Keyboard,West,Wholesale,3,49.503196008753605,148.50958802626081,CUST2248
2023-04-27,Smartwatch,South,Online,2,236.77618528070855,473.5523705614171,CUST3157
2023-04-27,Camera,North,Wholesale,2,417.14246597522697,834.2849319504539,CUST3513
2023-04-27,Laptop,North,Wholesale,2,848.0386788891208,1696.0773577782415,CUST9791
2023-04-27,Headphones,North,Online,3,100.00724078750108,300.0217223625032,CUST7771
2023-04-27,Tablet,East,Wholesale,3,409.735396415458,1229.206189246374,CUST1781
2023-04-27,Smartphone,North,Wholesale,4,609.3872541859837,2437.5490167439348,CUST1556
2023-04-27,Laptop,East,Wholesale,3,809.1652542722761,2427.4957628168286,CUST7093
2023-04-27,Smartphone,East,Wholesale,2,556.376576475018,1112.753152950036,CUST6016
2023-04-27,Laptop,North,Online,1,801.7267333315569,801.7267333315569,CUST6238
2023-04-27,Tablet,West,Retail,4,413.1613789225496,1652.6455156901984,CUST7712
2023-04-27,Mouse,North,Online,3,25.55653882696295,76.66961648088885,CUST9988
2023-04-27,Keyboard,West,Online,4,54.04620380270087,216.1848152108035,CUST1585
2023-04-27,Tablet,South,Retail,4,396.16007504430127,1584.640300177205,CUST7929
2023-04-27,Monitor,East,Online,3,304.7246675439825,914.1740026319475,CUST2041
2023-04-27,Printer,South,Retail,3,187.4191801342569,562.2575404027707,CUST2737
2023-04-27,Keyboard,South,Wholesale,4,45.1061923247696,180.4247692990784,CUST2392
2023-04-27,Printer,West,Online,4,189.02459751369136,756.0983900547654,CUST5016
2023-04-27,Camera,North,Wholesale,4,491.12966536284557,1964.5186614513823,CUST3081
2023-04-27,Headphones,East,Online,1,98.7670142723516,98.7670142723516,CUST2854
2023-04-27,Laptop,East,Retail,1,752.9147489613208,752.9147489613208,CUST1131
2023-04-27,Camera,North,Online,2,441.975655298476,883.951310596952,CUST7613
2023-04-27,Camera,West,Online,2,493.6015804453155,987.203160890631,CUST3676
2023-04-27,Monitor,North,Online,3,312.980360316737,938.941080950211,CUST1600
2023-04-27,Printer,South,Online,1,189.34948379177277,189.34948379177277,CUST1781
2023-04-27,Laptop,East,Online,3,798.1206748211551,2394.3620244634653,CUST3702
2023-04-27,Tablet,North,Online,2,439.3430917953065,878.686183590613,CUST1531
2023-04-27,Smartwatch,South,Retail,1,241.8829403788408,241.8829403788408,CUST7077
2023-04-27,Printer,East,Retail,4,219.25848445916466,877.0339378366587,CUST1512
2023-04-27,Headphones,West,Wholesale,1,92.65925258990431,92.65925258990431,CUST2965
2023-04-27,Tablet,West,Wholesale,3,386.308903395402,1158.926710186206,CUST1471
2023-04-27,Smartwatch,South,Wholesale,3,250.7773734341741,752.3321203025223,CUST5501
2023-04-27,Laptop,East,Wholesale,1,743.070767852112,743.070767852112,CUST5424
2023-04-27,Tablet,West,Online,3,429.3546163655618,1288.0638490966853,CUST6581
2023-04-27,Camera,East,Online,3,436.6490450260662,1309.9471350781985,CUST1168
2023-04-27,Laptop,West,Online,2,859.378171026673,1718.756342053346,CUST9172
2023-04-27,Laptop,West,Wholesale,2,818.5848752809443,1637.1697505618886,CUST5477
2023-04-27,Smartphone,East,Online,1,604.9828057913965,604.9828057913965,CUST7619
2023-04-27,Laptop,South,Retail,3,763.3168987791859,2289.9506963375575,CUST1281
2023-04-27,Monitor,South,Retail,1,298.7029918582675,298.7029918582675,CUST9105
2023-04-27,Camera,South,Retail,1,425.2243574593804,425.2243574593804,CUST2688
2023-04-27,Tablet,West,Online,1,422.1576645515765,422.1576645515765,CUST1677
2023-04-27,Printer,West,Retail,1,206.6950442880263,206.6950442880263,CUST2888
2023-04-27,Camera,West,Online,3,435.3234953153159,1305.9704859459475,CUST9417
2023-04-27,Printer,West,Wholesale,1,207.40839808452048,207.40839808452048,CUST6074
2023-04-27,Monitor,East,Retail,1,322.13453063408866,322.13453063408866,CUST2597
2023-04-27,Monitor,East,Online,2,329.0955773934544,658.1911547869088,CUST4019
2023-04-27,Smartphone,South,Retail,1,569.4240655113798,569.4240655113798,CUST9674
2023-04-27,Headphones,North,Wholesale,1,99.99690923571076,99.99690923571076,CUST6075
2023-04-27,Mouse,East,Retail,2,24.989242455331727,49.978484910663454,CUST7172
2023-04-27,Smartphone,South,Retail,1,590.5732334301879,590.5732334301879,CUST9661
2023-04-27,Camera,South,Wholesale,4,416.91551256560797,1667.6620502624319,CUST9979
2023-04-28,Smartwatch,West,Wholesale,1,232.89084362411833,232.89084362411833,CUST5722
2023-04-28,Smartwatch,West,Retail,3,227.53761455617388,682.6128436685217,CUST7859
2023-04-28,Headphones,West,Retail,4,109.61505900808636,438.46023603234545,CUST9470
2023-04-28,Tablet,North,Retail,4,385.83194815925555,1543.3277926370222,CUST2106
2023-04-28,Printer,South,Online,1,180.02379032170631,180.02379032170631,CUST4608
2023-04-28,Keyboard,South,Online,4,47.883525685511955,191.53410274204782,CUST7566
2023-04-28,Mouse,North,Retail,2,22.696257955751552,45.392515911503104,CUST6177
2023-04-28,Smartphone,West,Online,1,541.1061707400669,541.1061707400669,CUST7246
2023-04-28,Monitor,East,Online,2,296.8307424555867,593.6614849111734,CUST6950
2023-04-28,Monitor,West,Wholesale,3,303.68907397993917,911.0672219398175,CUST3421
2023-04-28,Printer,South,Retail,3,183.2755179634171,549.8265538902513,CUST7783
2023-04-28,Keyboard,South,Online,3,51.52531906216856,154.5759571865057,CUST8581
2023-04-28,Printer,South,Retail,1,215.36756911199132,215.36756911199132,CUST7074
2023-04-28,Mouse,West,Retail,1,22.6759454227008,22.6759454227008,CUST2361
2023-04-28,Mouse,North,Online,3,26.741030117527576,80.22309035258273,CUST9651
2023-04-28,Smartphone,East,Retail,4,639.9594789966764,2559.8379159867054,CUST9502
2023-04-28,Smartwatch,West,Retail,4,239.2547811536643,957.0191246146572,CUST9081
2023-04-28,Keyboard,East,Wholesale,4,48.549649959096335,194.19859983638534,CUST4180
2023-04-28,Camera,North,Online,3,422.1741108401501,1266.5223325204502,CUST3157
2023-04-28,Headphones,South,Retail,1,109.94237994395681,109.94237994395681,CUST9552
2023-04-28,Smartwatch,West,Online,1,265.5798618732731,265.5798618732731,CUST3357
2023-04-28,Smartwatch,West,Retail,4,257.73671044828575,1030.946841793143,CUST8171
2023-04-28,Smartwatch,North,Online,1,231.63215120133006,231.63215120133006,CUST6804
2023-04-28,Keyboard,East,Retail,2,48.41264647289178,96.82529294578356,CUST5326
2023-04-28,Tablet,South,Retail,1,382.8902153339924,382.8902153339924,CUST2179
2023-04-28,Laptop,West,Online,1,807.5889257393947,807.5889257393947,CUST3744
2023-04-28,Monitor,North,Wholesale,2,275.817337287968,551.634674575936,CUST9097
2023-04-28,Monitor,South,Wholesale,4,288.4956671341615,1153.982668536646,CUST7942
2023-04-28,Smartphone,North,Wholesale,1,624.5152138431273,624.5152138431273,CUST6149
2023-04-28,Tablet,West,Wholesale,4,424.08764611446514,1696.3505844578606,CUST6268
2023-04-28,Smartwatch,South,Wholesale,2,247.5170792930926,495.0341585861852,CUST8052
2023-04-28,Laptop,West,Online,1,817.3163609976478,817.3163609976478,CUST8832
2023-04-28,Smartwatch,South,Online,3,240.76181280171875,722.2854384051562,CUST4011
2023-04-28,Headphones,West,Online,1,92.0573116560831,92.0573116560831,CUST1103
2023-04-28,Tablet,East,Online,1,437.88186434470157,437.88186434470157,CUST5833
2023-04-28,Headphones,South,Retail,4,92.42366542667688,369.6946617067075,CUST6290
2023-04-28,Keyboard,South,Online,4,53.29165564335473,213.16662257341892,CUST5783
2023-04-28,Smartwatch,West,Online,1,267.55249691656536,267.55249691656536,CUST7254
2023-04-28,Headphones,East,Wholesale,4,96.50800765447252,386.0320306178901,CUST9146
2023-04-28,Camera,North,Wholesale,3,487.0123838860076,1461.0371516580228,CUST4970
2023-04-28,Laptop,North,Wholesale,3,733.8929328219866,2201.67879846596,CUST1603
2023-04-28,Mouse,East,Online,1,25.71184848875806,25.71184848875806,CUST7583
2023-04-28,Monitor,North,Online,1,329.44504397037014,329.44504397037014,CUST5233
2023-04-28,Printer,East,Retail,3,180.98301595763368,542.949047872901,CUST1879
2023-04-28,Smartphone,East,Online,3,546.653284827831,1639.959854483493,CUST6109
2023-04-28,Smartphone,North,Wholesale,4,544.6280767347741,2178.5123069390966,CUST2606
2023-04-28,Tablet,West,Online,4,401.7529544221467,1607.0118176885867,CUST4902
2023-04-28,Tablet,East,Wholesale,3,422.3038044677704,1266.9114134033111,CUST5585
2023-04-28,Tablet,East,Online,3,438.8603837430392,1316.5811512291177,CUST8648
2023-04-28,Laptop,West,Retail,1,723.2792794173017,723.2792794173017,CUST5862
2023-04-28,Smartwatch,West,Retail,2,243.13410350338074,486.2682070067615,CUST1745
2023-04-28,Tablet,West,Wholesale,2,426.27468704263333,852.5493740852667,CUST8709
2023-04-28,Tablet,West,Wholesale,3,375.3840338932907,1126.152101679872,CUST5078
2023-04-28,Headphones,West,Online,4,103.72928588772761,414.91714355091045,CUST2882
2023-04-28,Camera,West,Retail,3,414.43198001964777,1243.2959400589434,CUST6600
2023-04-28,Mouse,South,Online,1,24.876262430702134,24.876262430702134,CUST4881
2023-04-28,Smartphone,North,Online,1,575.9474541708407,575.9474541708407,CUST4532
2023-04-28,Printer,South,Wholesale,3,191.4071981573519,574.2215944720557,CUST8502
2023-04-28,Camera,East,Online,3,474.8105526365213,1424.431657909564,CUST2492
2023-04-28,Monitor,West,Wholesale,2,296.81540711101,593.63081422202,CUST5584
2023-04-28,Monitor,South,Wholesale,1,318.9849230448764,318.9849230448764,CUST6784
2023-04-28,Printer,East,Online,1,202.4795434935545,202.4795434935545,CUST9164
2023-04-28,Headphones,West,Online,3,92.3425586148462,277.0276758445386,CUST7493
2023-04-28,Mouse,South,Wholesale,1,25.892969435421293,25.892969435421293,CUST5805
2023-04-28,Smartwatch,East,Online,1,233.35653556886888,233.35653556886888,CUST5079
2023-04-28,Monitor,South,Wholesale,3,304.88364790829036,914.650943724871,CUST4557
2023-04-28,Mouse,South,Wholesale,2,27.022549699192332,54.045099398384664,CUST1230
2023-04-28,Mouse,West,Wholesale,4,24.781272264983095,99.12508905993238,CUST5176
2023-04-28,Headphones,East,Wholesale,1,108.38959794943608,108.38959794943608,CUST3110
2023-04-28,Printer,East,Online,4,197.11627917532252,788.4651167012901,CUST2177
2023-04-28,Smartphone,South,Retail,3,621.3433025193287,1864.0299075579862,CUST7794
2023-04-28,Printer,West,Online,1,201.26215366608582,201.26215366608582,CUST5778
2023-04-28,Headphones,South,Retail,3,98.24514388840274,294.73543166520824,CUST5747
2023-04-28,Headphones,West,Online,1,103.97165995918142,103.97165995918142,CUST2081
2023-04-28,Printer,East,Wholesale,1,197.51787242528732,197.51787242528732,CUST6635
2023-04-28,Laptop,North,Wholesale,1,726.3256949047508,726.3256949047508,CUST1023
2023-04-28,Headphones,West,Retail,2,100.92369405253498,201.84738810506997,CUST2515
2023-04-28,Printer,West,Wholesale,1,200.49401645759565,200.49401645759565,CUST5971
2023-04-28,Smartwatch,South,Retail,3,245.54392394315528,736.6317718294658,CUST7521
2023-04-28,Printer,South,Retail,4,208.72656983073477,834.9062793229391,CUST9283
2023-04-28,Monitor,East,Online,4,272.6920299767355,1090.768119906942,CUST4125
2023-04-28,Camera,East,Retail,1,469.7288178981333,469.7288178981333,CUST2895
2023-04-28,Camera,North,Wholesale,1,471.0208180466894,471.0208180466894,CUST2750
2023-04-28,Mouse,West,Retail,1,23.27669525258857,23.27669525258857,CUST6698
2023-04-28,Monitor,South,Retail,3,280.58005636147016,841.7401690844105,CUST8551
2023-04-28,Camera,North,Wholesale,2,442.28937877442223,884.5787575488445,CUST4051
2023-04-28,Smartwatch,West,Online,3,239.6334053623338,718.9002160870014,CUST2844
2023-04-28,Keyboard,West,Online,1,48.79027973976708,48.79027973976708,CUST1892
2023-04-28,Mouse,South,Retail,4,24.738716532742398,98.95486613096959,CUST6339
2023-04-28,Printer,North,Wholesale,1,186.75872545247688,186.75872545247688,CUST8043
2023-04-28,Smartwatch,East,Retail,4,257.8616729583632,1031.4466918334529,CUST5285
2023-04-28,Smartphone,South,Retail,4,554.7384297689159,2218.9537190756637,CUST9264
2023-04-28,Monitor,East,Wholesale,1,322.1703540313744,322.1703540313744,CUST5802
2023-04-29,Headphones,South,Wholesale,2,91.53613992195831,183.07227984391662,CUST4649
